Time                             R       Lat       Lon
2022-01-12/10:52:10          1.216    -13.77     107.6
2022-01-12/10:52:20          1.219    -14.09     107.8
2022-01-12/10:52:30          1.222    -14.41     107.9
2022-01-12/10:52:40          1.225    -14.73     108.1
2022-01-12/10:52:50          1.228    -15.05     108.2
2022-01-12/10:53:00          1.231    -15.37     108.4
2022-01-12/10:53:10          1.234    -15.68     108.5
2022-01-12/10:53:20          1.237    -15.99     108.7
2022-01-12/10:53:30          1.240    -16.30     108.8
2022-01-12/10:53:40          1.243    -16.61     109.0
2022-01-12/10:53:50          1.246    -16.92     109.2
2022-01-12/10:54:00          1.249    -17.23     109.3
2022-01-12/10:54:10          1.252    -17.53     109.5
2022-01-12/10:54:20          1.255    -17.83     109.6
2022-01-12/10:54:30          1.258    -18.14     109.8
2022-01-12/10:54:40          1.262    -18.44     109.9
2022-01-12/10:54:50          1.265    -18.74     110.1
2022-01-12/10:55:00          1.268    -19.03     110.2
2022-01-12/10:55:10          1.271    -19.33     110.4
2022-01-12/10:55:20          1.274    -19.62     110.5
2022-01-12/10:55:30          1.277    -19.92     110.7
2022-01-12/10:55:40          1.281    -20.21     110.8
2022-01-12/10:55:50          1.284    -20.50     111.0
2022-01-12/10:56:00          1.287    -20.78     111.1
2022-01-12/10:56:10          1.290    -21.07     111.3
2022-01-12/10:56:20          1.294    -21.36     111.4
2022-01-12/10:56:30          1.297    -21.64     111.6
2022-01-12/10:56:40          1.300    -21.92     111.7
2022-01-12/10:56:50          1.303    -22.20     111.9
2022-01-12/10:57:00          1.307    -22.48     112.0
2022-01-12/10:57:10          1.310    -22.76     112.2
2022-01-12/10:57:20          1.313    -23.04     112.3
2022-01-12/10:57:30          1.317    -23.31     112.5
2022-01-12/10:57:40          1.320    -23.59     112.6
2022-01-12/10:57:50          1.323    -23.86     112.8
2022-01-12/10:58:00          1.327    -24.13     112.9
2022-01-12/10:58:10          1.330    -24.40     113.1
2022-01-12/10:58:20          1.334    -24.67     113.2
2022-01-12/10:58:30          1.337    -24.93     113.4
2022-01-12/10:58:40          1.340    -25.20     113.5
2022-01-12/10:58:50          1.344    -25.46     113.7
2022-01-12/10:59:00          1.347    -25.73     113.8
2022-01-12/10:59:10          1.351    -25.99     114.0
2022-01-12/10:59:20          1.354    -26.25     114.1
2022-01-12/10:59:30          1.358    -26.51     114.3
2022-01-12/10:59:40          1.361    -26.76     114.4
2022-01-12/10:59:50          1.365    -27.02     114.6
2022-01-12/11:00:00          1.368    -27.27     114.7
2022-01-12/11:00:10          1.371    -27.53     114.9
2022-01-12/11:00:20          1.375    -27.78     115.0
2022-01-12/11:00:30          1.379    -28.03     115.2
2022-01-12/11:00:40          1.382    -28.28     115.3
2022-01-12/11:00:50          1.386    -28.53     115.5
2022-01-12/11:01:00          1.389    -28.77     115.6
2022-01-12/11:01:10          1.393    -29.02     115.8
2022-01-12/11:01:20          1.396    -29.26     115.9
2022-01-12/11:01:30          1.400    -29.51     116.1
2022-01-12/11:01:40          1.403    -29.75     116.2
2022-01-12/11:01:50          1.407    -29.99     116.4
2022-01-12/11:02:00          1.411    -30.23     116.5
2022-01-12/11:02:10          1.414    -30.47     116.7
2022-01-12/11:02:20          1.418    -30.70     116.8
2022-01-12/11:02:30          1.421    -30.94     117.0
2022-01-12/11:02:40          1.425    -31.17     117.1
2022-01-12/11:02:50          1.429    -31.41     117.3
2022-01-12/11:03:00          1.432    -31.64     117.4
2022-01-12/11:03:10          1.436    -31.87     117.6
2022-01-12/11:03:20          1.440    -32.10     117.8
2022-01-12/11:03:30          1.443    -32.33     117.9
2022-01-12/11:03:40          1.447    -32.55     118.1
2022-01-12/11:03:50          1.451    -32.78     118.2
2022-01-12/11:04:00          1.454    -33.00     118.4
2022-01-12/11:04:10          1.458    -33.23     118.5
2022-01-12/11:04:20          1.462    -33.45     118.7
2022-01-12/11:04:30          1.465    -33.67     118.8
2022-01-12/11:04:40          1.469    -33.89     119.0
2022-01-12/11:04:50          1.473    -34.11     119.1
2022-01-12/11:05:00          1.476    -34.33     119.3
2022-01-12/11:05:10          1.480    -34.54     119.4
2022-01-12/11:05:20          1.484    -34.76     119.6
2022-01-12/11:05:30          1.488    -34.97     119.7
2022-01-12/11:05:40          1.491    -35.19     119.9
2022-01-12/11:05:50          1.495    -35.40     120.0
2022-01-12/11:06:00          1.499    -35.61     120.2
2022-01-12/11:06:10          1.503    -35.82     120.3
2022-01-12/11:06:20          1.506    -36.03     120.5
2022-01-12/11:06:30          1.510    -36.24     120.6
2022-01-12/11:06:40          1.514    -36.45     120.8
2022-01-12/11:06:50          1.518    -36.65     120.9
2022-01-12/11:07:00          1.521    -36.86     121.1
2022-01-12/11:07:10          1.525    -37.06     121.2
2022-01-12/11:07:20          1.529    -37.26     121.4
2022-01-12/11:07:30          1.533    -37.46     121.5
2022-01-12/11:07:40          1.537    -37.67     121.7
2022-01-12/11:07:50          1.540    -37.87     121.8
2022-01-12/11:08:00          1.544    -38.06     122.0
2022-01-12/11:08:10          1.548    -38.26     122.1
2022-01-12/11:08:20          1.552    -38.46     122.3
2022-01-12/11:08:30          1.556    -38.65     122.4
2022-01-12/11:08:40          1.560    -38.85     122.6
2022-01-12/11:08:50          1.563    -39.04     122.7
2022-01-12/11:09:00          1.567    -39.24     122.9
2022-01-12/11:09:10          1.571    -39.43     123.0
2022-01-12/11:09:20          1.575    -39.62     123.2
2022-01-12/11:09:30          1.579    -39.81     123.3
2022-01-12/11:09:40          1.583    -40.00     123.5
2022-01-12/11:09:50          1.586    -40.18     123.6
2022-01-12/11:10:00          1.590    -40.37     123.8
2022-01-12/11:10:10          1.594    -40.56     123.9
2022-01-12/11:10:20          1.598    -40.74     124.1
2022-01-12/11:10:30          1.602    -40.93     124.2
2022-01-12/11:10:40          1.606    -41.11     124.4
2022-01-12/11:10:50          1.610    -41.29     124.5
2022-01-12/11:11:00          1.614    -41.47     124.7
2022-01-12/11:11:10          1.617    -41.66     124.8
2022-01-12/11:11:20          1.621    -41.83     125.0
2022-01-12/11:11:30          1.625    -42.01     125.1
2022-01-12/11:11:40          1.629    -42.19     125.3
2022-01-12/11:11:50          1.633    -42.37     125.4
2022-01-12/11:12:00          1.637    -42.55     125.6
2022-01-12/11:12:10          1.641    -42.72     125.7
2022-01-12/11:12:20          1.645    -42.89     125.9
2022-01-12/11:12:30          1.649    -43.07     126.0
2022-01-12/11:12:40          1.653    -43.24     126.2
2022-01-12/11:12:50          1.657    -43.41     126.3
2022-01-12/11:13:00          1.660    -43.58     126.5
2022-01-12/11:13:10          1.664    -43.75     126.6
2022-01-12/11:13:20          1.668    -43.92     126.8
2022-01-12/11:13:30          1.672    -44.09     126.9
2022-01-12/11:13:40          1.676    -44.26     127.1
2022-01-12/11:13:50          1.680    -44.43     127.2
2022-01-12/11:14:00          1.684    -44.59     127.4
2022-01-12/11:14:10          1.688    -44.76     127.5
2022-01-12/11:14:20          1.692    -44.92     127.7
2022-01-12/11:14:30          1.696    -45.09     127.8
2022-01-12/11:14:40          1.700    -45.25     128.0
2022-01-12/11:14:50          1.704    -45.41     128.1
2022-01-12/11:15:00          1.708    -45.57     128.3
2022-01-12/11:15:10          1.712    -45.73     128.5
2022-01-12/11:15:20          1.716    -45.89     128.6
2022-01-12/11:15:30          1.720    -46.05     128.8
2022-01-12/11:15:40          1.724    -46.21     128.9
2022-01-12/11:15:50          1.728    -46.37     129.1
2022-01-12/11:16:00          1.732    -46.53     129.2
2022-01-12/11:16:10          1.736    -46.68     129.4
2022-01-12/11:16:20          1.740    -46.84     129.5
2022-01-12/11:16:30          1.743    -46.99     129.7
2022-01-12/11:16:40          1.747    -47.15     129.8
2022-01-12/11:16:50          1.751    -47.30     130.0
2022-01-12/11:17:00          1.755    -47.45     130.1
2022-01-12/11:17:10          1.759    -47.60     130.3
2022-01-12/11:17:20          1.763    -47.76     130.4
2022-01-12/11:17:30          1.767    -47.91     130.6
2022-01-12/11:17:40          1.771    -48.06     130.7
2022-01-12/11:17:50          1.775    -48.20     130.9
2022-01-12/11:18:00          1.779    -48.35     131.0
2022-01-12/11:18:10          1.783    -48.50     131.2
2022-01-12/11:18:20          1.787    -48.65     131.4
2022-01-12/11:18:30          1.791    -48.79     131.5
2022-01-12/11:18:40          1.795    -48.94     131.7
2022-01-12/11:18:50          1.799    -49.08     131.8
2022-01-12/11:19:00          1.803    -49.23     132.0
2022-01-12/11:19:10          1.807    -49.37     132.1
2022-01-12/11:19:20          1.811    -49.51     132.3
2022-01-12/11:19:30          1.815    -49.66     132.4
2022-01-12/11:19:40          1.819    -49.80     132.6
2022-01-12/11:19:50          1.823    -49.94     132.7
2022-01-12/11:20:00          1.827    -50.08     132.9
2022-01-12/11:20:10          1.831    -50.22     133.0
2022-01-12/11:20:20          1.835    -50.36     133.2
2022-01-12/11:20:30          1.839    -50.50     133.4
2022-01-12/11:20:40          1.843    -50.63     133.5
2022-01-12/11:20:50          1.847    -50.77     133.7
2022-01-12/11:21:00          1.851    -50.91     133.8
2022-01-12/11:21:10          1.855    -51.04     134.0
2022-01-12/11:21:20          1.859    -51.18     134.1
2022-01-12/11:21:30          1.864    -51.31     134.3
2022-01-12/11:21:40          1.868    -51.45     134.4
2022-01-12/11:21:50          1.872    -51.58     134.6
2022-01-12/11:22:00          1.876    -51.71     134.7
2022-01-12/11:22:10          1.880    -51.85     134.9
2022-01-12/11:22:20          1.884    -51.98     135.1
2022-01-12/11:22:30          1.888    -52.11     135.2
2022-01-12/11:22:40          1.892    -52.24     135.4
2022-01-12/11:22:50          1.896    -52.37     135.5
2022-01-12/11:23:00          1.900    -52.50     135.7
2022-01-12/11:23:10          1.904    -52.63     135.8
2022-01-12/11:23:20          1.908    -52.76     136.0
2022-01-12/11:23:30          1.912    -52.88     136.1
2022-01-12/11:23:40          1.916    -53.01     136.3
2022-01-12/11:23:50          1.920    -53.14     136.5
2022-01-12/11:24:00          1.924    -53.26     136.6
2022-01-12/11:24:10          1.928    -53.39     136.8
2022-01-12/11:24:20          1.932    -53.51     136.9
2022-01-12/11:24:30          1.936    -53.64     137.1
2022-01-12/11:24:40          1.940    -53.76     137.2
2022-01-12/11:24:50          1.944    -53.88     137.4
2022-01-12/11:25:00          1.948    -54.01     137.5
2022-01-12/11:25:10          1.952    -54.13     137.7
2022-01-12/11:25:20          1.956    -54.25     137.9
2022-01-12/11:25:30          1.960    -54.37     138.0
2022-01-12/11:25:40          1.964    -54.49     138.2
2022-01-12/11:25:50          1.968    -54.61     138.3
2022-01-12/11:26:00          1.972    -54.73     138.5
2022-01-12/11:26:10          1.976    -54.85     138.6
2022-01-12/11:26:20          1.980    -54.97     138.8
2022-01-12/11:26:30          1.984    -55.09     139.0
2022-01-12/11:26:40          1.988    -55.20     139.1
2022-01-12/11:26:50          1.992    -55.32     139.3
2022-01-12/11:27:00          1.997    -55.44     139.4
2022-01-12/11:27:10          2.001    -55.55     139.6
2022-01-12/11:27:20          2.005    -55.67     139.8
2022-01-12/11:27:30          2.009    -55.78     139.9
2022-01-12/11:27:40          2.013    -55.90     140.1
2022-01-12/11:27:50          2.017    -56.01     140.2
2022-01-12/11:28:00          2.021    -56.13     140.4
2022-01-12/11:28:10          2.025    -56.24     140.5
2022-01-12/11:28:20          2.029    -56.35     140.7
2022-01-12/11:28:30          2.033    -56.46     140.9
2022-01-12/11:28:40          2.037    -56.57     141.0
2022-01-12/11:28:50          2.041    -56.69     141.2
2022-01-12/11:29:00          2.045    -56.80     141.3
2022-01-12/11:29:10          2.049    -56.91     141.5
2022-01-12/11:29:20          2.053    -57.02     141.7
2022-01-12/11:29:30          2.057    -57.13     141.8
2022-01-12/11:29:40          2.061    -57.23     142.0
2022-01-12/11:29:50          2.065    -57.34     142.1
2022-01-12/11:30:00          2.069    -57.45     142.3
2022-01-12/11:30:10          2.073    -57.56     142.5
2022-01-12/11:30:20          2.077    -57.66     142.6
2022-01-12/11:30:30          2.081    -57.77     142.8
2022-01-12/11:30:40          2.085    -57.88     142.9
2022-01-12/11:30:50          2.089    -57.98     143.1
2022-01-12/11:31:00          2.093    -58.09     143.3
2022-01-12/11:31:10          2.098    -58.19     143.4
2022-01-12/11:31:20          2.102    -58.30     143.6
2022-01-12/11:31:30          2.106    -58.40     143.7
2022-01-12/11:31:40          2.110    -58.50     143.9
2022-01-12/11:31:50          2.114    -58.61     144.1
2022-01-12/11:32:00          2.118    -58.71     144.2
2022-01-12/11:32:10          2.122    -58.81     144.4
2022-01-12/11:32:20          2.126    -58.91     144.5
2022-01-12/11:32:30          2.130    -59.02     144.7
2022-01-12/11:32:40          2.134    -59.12     144.9
2022-01-12/11:32:50          2.138    -59.22     145.0
2022-01-12/11:33:00          2.142    -59.32     145.2
2022-01-12/11:33:10          2.146    -59.42     145.4
2022-01-12/11:33:20          2.150    -59.52     145.5
2022-01-12/11:33:30          2.154    -59.62     145.7
2022-01-12/11:33:40          2.158    -59.71     145.8
2022-01-12/11:33:50          2.162    -59.81     146.0
2022-01-12/11:34:00          2.166    -59.91     146.2
2022-01-12/11:34:10          2.170    -60.01     146.3
2022-01-12/11:34:20          2.174    -60.11     146.5
2022-01-12/11:34:30          2.178    -60.20     146.7
2022-01-12/11:34:40          2.182    -60.30     146.8
2022-01-12/11:34:50          2.186    -60.39     147.0
2022-01-12/11:35:00          2.190    -60.49     147.1
2022-01-12/11:35:10          2.194    -60.58     147.3
2022-01-12/11:35:20          2.198    -60.68     147.5
2022-01-12/11:35:30          2.202    -60.77     147.6
2022-01-12/11:35:40          2.206    -60.87     147.8
